Now, scholars in fulfilling their responsibility do not claim the right to invade every collection of papers that bears upon their topics of investigation	of course they agree that people can impose restrictions on the use of their papers, whether in their own possession or as donated or sold to libraries	3
And of course they agree that people can impose restrictions on the use of their papers, whether in their own possession or as donated or sold to libraries	in the "Bare-Faced Messiah" case the author found most of his material in court records or via the Freedom of Information Act	1
But in the "Bare-Faced Messiah" case the author found most of his material in court records or via the Freedom of Information Act	when responsible scholars gain legitimate access to unpublished materials, copyright should not be permitted to deny them use of quotations that help to establish historical points	3
And copyright should not be permitted to deny them use of quotations that help to establish historical points	responsible scholars gain legitimate access to unpublished materials	2
And copyright should not be permitted to deny them use of quotations that help to establish historical points	responsible scholars gain legitimate access to unpublished materials	4
Judges Miner and Altimari do not appear to have a clue	at the moment they are the judges who are making the law	1
he deserves to be enjoined	an author quotes "more than minimal amounts" of unpublished copyrighted materials	2
The courts have not defined "minimal amounts	publishers take it to mean about 50 words	1
Janet Malcolm, a professional writer on psychiatric matters, wrote a series of articles for the New Yorker	published in book form by Knopf under the title "In the Freud Archives	4
Janet Malcolm, a professional writer on psychiatric matters, wrote a series of articles for the New Yorker, later published in book form by Knopf under the title "In the Freud Archives	Mr. Masson brought a libel suit against Ms. Malcolm, the New Yorker and Knopf	4
As a public figure, Mr. Masson had to prove malice	as proof of malice, Mr. Masson contended that defamatory quotations ascribed to him by Ms. Malcolm were in fact fabricated	3
As a public figure, Mr. Masson had to prove malice	as proof of malice, Mr. Masson contended that defamatory quotations ascribed to him by Ms. Malcolm were in fact fabricated	2
The quotes could not be found on the tapes	the two judges who decided the case for Ms. Malcolm and her publishers conceded that, for the purpose of their decision, "we assume the quotations were deliberately altered	3
For all historians and most journalists, this admission would have been sufficient to condemn the Malcolm articles	Judge Arthur Alarcon, joined by Judge Cynthia Holcomb Hall, took the astonishing position that it is perfectly OK to fabricate quotations so long as a judge finds that the fabrications do not alter substantive content or are rational interpretations of ambiguous remarks	1
that the reader assumes that these are the speaker's precise words or at least his words purged of "uh" and "you know" and grammatical error	a writer uses quotation marks in reporting what someone has said	2
the right to deliberately alter quotations is not, in my view, a concomitant of a free press	judges have an obligation under the First Amendment to safeguard freedom of the press	1
